SampN,As,Au,Cu,Mo,bn_ppm,cp_ppm,cc_ppm,cv_ppm,en_ppm,py_ppm,po_ppm,mb_ppm,ga_ppm,sp_ppm,TS_ppm,Rock,Alteration
28656,50,0.03,0.91,88,3000,18000,0,0,0,9000,0,0,0,0,30000,VA,PRO
49238,490,0.01,0.53,48,0,0,0,0,12000,28000,0,0,0,0,40000,IGN,AAA
13255,9.1,0.31,0.16,45.1,0,9500,0,0,0,15000,0,500,0,0,25000,QMD,PHY
14748,5.8,0.09,0.37,15.05,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
47822,190,0.03,0.56,17,6000,2000,0,0,0,12000,0,0,0,0,20000,IGN,AAA
47868,470,0.03,1.07,47,18000,0,0,0,0,42000,0,0,0,0,60000,IGN,AAA
63029,50,0.05,0.82,90,0,25000,0,0,0,0,0,0,0,0,25000,QMD,AAA
57532,50,0.02,1.06,14,0,36000,0,0,0,24000,0,0,0,0,60000,VA,IAA
48816,50,0.03,0.56,25,0,15000,0,0,0,15000,0,0,0,0,30000,IGN,IAA
51561,920,0.06,1.26,68,0,0,4000,12000,0,24000,0,0,0,0,40000,IGN,AAA
12093,7.6,0.47,0.74,22.1,1000,6000,0,0,0,12000,0,1000,0,0,20000,QMD,PTS
79246,202.01,0.02,0.22,193.58,7000,17500,0,0,0,45500,0,0,0,0,70000,QMD,PHY
12467,1.6,0.02,0.09,6.28,0,2000,0,0,0,18000,0,0,0,0,20000,QMD,PTS
37988,50,0.03,0.22,17,0,6000,0,0,6000,48000,0,0,0,0,60000,QMD,AAA
15681,498,0.01,0.14,136.5,0,10500,0,0,0,24500,0,0,0,0,35000,HBX,AAA
29467,270,0.03,0.34,43,0,3000,0,0,6000,21000,0,0,0,0,30000,IGN,AAA
49559,1770,0.01,0.6,105,0,0,0,9000,3000,18000,0,0,0,0,30000,IGN,AAA
48369,50,0.02,1.2,31,0,18000,0,0,0,12000,0,0,0,0,30000,VA,IAA
12758,56.6,0.02,0.81,4.73,4000,14000,0,0,0,2000,0,0,0,0,20000,VA,AAA
67076,50,0.05,0.99,5,6500,0,0,0,0,3500,0,0,0,0,10000,VA,IAA
28428,180,0.02,1.36,24,0,12000,0,0,0,18000,0,0,0,0,30000,VA,AAA
32092,50,0.03,1.03,83,2000,2000,0,0,0,16000,0,0,0,0,20000,VA,IAA
29479,180,0.04,0.69,120,0,0,0,0,8000,32000,0,0,0,0,40000,IGN,AAA
58010,50,0.03,0.05,5,0,0,0,0,0,20000,0,0,0,0,20000,BIGD,PHY
24121,134.5,0.44,2.69,4,0,3500,10500,0,0,56000,0,0,0,0,70000,QMD,AAA
73360,50,0.03,0.89,20,7500,6000,0,0,0,1500,0,0,0,0,15000,QMD,PHY
23955,212,0.7,1.96,8.54,52500,45000,7500,7500,0,30000,0,7500,0,0,150000,HBX,PHY
55400,50,0.08,1.24,22,0,32000,0,0,0,8000,0,0,0,0,40000,QMD,AAA
48412,50,0.02,0.66,22,0,16000,0,0,0,4000,0,0,0,0,20000,VA,PRO
31155,180,0.06,2.06,25,0,21000,0,0,0,9000,0,0,0,0,30000,VA,IAA
29236,50,0.05,1.17,90,13500,0,0,0,0,1500,0,0,0,0,15000,VA,IAA
18018,31.3,0.3,0.2,10.2,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
32266,210,0.03,0.67,72,9000,0,0,0,0,21000,0,0,0,0,30000,IGN,AAA
66084,550,0.03,1.38,36,6000,0,18000,0,0,36000,0,0,0,0,60000,QMD,AAA
18214,22.7,0.16,0.18,16.1,0,8800,0,0,0,30000,0,1200,0,0,40000,QMD,PHY
84979,50,0.08,0.83,47,0,27000,0,0,0,3000,0,0,0,0,30000,VA,PHY
32316,50,0.01,0.7,310,0,9000,6000,0,0,15000,0,0,0,0,30000,IGN,AAA
30842,50,0.05,0.94,120,0,14000,0,0,0,6000,0,0,0,0,20000,IGN,PHY
67493,50,0.06,1.88,32,12000,15000,0,0,0,3000,0,0,0,0,30000,IGN,IAA
69373,50,0.07,0.87,385,0,10500,0,0,0,19500,0,0,0,0,30000,FLT,PHY
17868,8.3,0.14,0.17,22.1,0,4500,0,0,0,25500,0,0,0,0,30000,QMD,PHY
32382,2820,0.11,2.65,56,12000,12000,0,0,0,6000,0,0,0,0,30000,VA,IAA
74490,50,0.05,0.33,96,0,12000,0,0,0,18000,0,0,0,0,30000,VA,IAA
31149,50,0.08,2.21,24,0,54000,0,0,0,6000,0,0,0,0,60000,VA,IAA
15876,16.2,0.05,0.21,13.2,0,16000,0,0,0,24000,0,0,0,0,40000,QMD,PHY
64972,50,0.19,0.79,41,0,24000,0,0,0,6000,0,0,0,0,30000,QMD,PHY
47281,260,0.05,0.34,16,8000,4000,0,0,0,8000,0,0,0,0,20000,VA,AAA
40851,50,0.03,0.33,20,0,6000,0,0,0,24000,0,0,0,0,30000,VA,PRO
31141,50,0.07,2.49,32,0,60000,0,0,0,90000,0,0,0,0,150000,VA,IAA
36938,110,0.06,0.44,39,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
37582,50,0.38,0.92,100,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
35472,50,0.03,0.12,66,0,6000,0,0,0,54000,0,0,0,0,60000,IGN,AAA
76498,50,0.09,0.78,76,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
31633,50,0.04,0.42,57,0,24000,0,0,0,16000,0,0,0,0,40000,VA,PRO
85492,230,0.21,0.9,61,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
75296,50,0.05,1.36,26,0,30000,0,0,0,0,0,0,0,0,30000,VA,PRO
3906,50,0.34,0.68,90,0,17500,0,0,0,7500,0,0,0,0,25000,QMD,PHY
29925,50,0.05,0.76,5,0,16000,0,0,0,24000,0,0,0,0,40000,VA,IAA
55866,50,0.11,0.73,34,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
29890,25,0.02,0.84,11,0,20000,0,0,0,20000,0,0,0,0,40000,IGN,IAA
54246,50,0.03,0.88,11,6000,9000,0,0,0,15000,0,0,0,0,30000,VA,PRO
67386,860,0.03,0.56,22,0,9000,0,0,0,21000,0,0,0,0,30000,IGN,AAA
40641,50,0.03,1.23,68,0,36000,0,0,0,4000,0,0,0,0,40000,VA,PRO
16613,47.8,0.08,0.11,2.11,0,6750,0,0,0,8250,0,0,0,0,15000,QMD,PHY
24166,60.5,0.14,0.15,10.1,0,3000,0,0,0,27000,0,0,0,0,30000,QMD,UAL
16455,11.1,0.14,0.16,15.35,0,4500,0,0,0,25500,0,0,0,0,30000,QMD,PHY
33683,400,0.01,1.08,89,9000,6000,0,0,0,15000,0,0,0,0,30000,IGN,AAA
18846,9.1,0.12,0.51,6.48,0,17500,0,0,0,52500,0,0,0,0,70000,QMD,PHY
53825,50,0.07,1.15,5,6000,14000,0,0,0,0,0,0,0,0,20000,VA,PRO
13382,74.3,0.13,0.11,5.75,0,3750,0,0,0,21250,0,0,0,0,25000,QMD,PRO
60702,50,0.02,0.01,31,0,0,0,0,0,20000,0,0,0,0,20000,IGN,AAA
82687,240,0.03,0.6,155,0,28000,0,0,0,12000,0,0,0,0,40000,VA,IAA
35248,50,0.03,0.38,60,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
13058,8.3,0.27,1.1,70.5,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
29274,50,0.06,1.03,120,8000,10000,0,0,0,2000,0,0,0,0,20000,VA,IAA
12400,2.2,0.04,0.28,21.4,0,4500,0,0,0,10050,0,450,0,0,15000,QMD,PTS
24309,7.05,0.03,0.08,14.2,0,4000,0,0,0,36000,0,0,0,0,40000,QMD,PHY
83659,150,0.11,1.46,28,0,37500,0,0,0,12500,0,0,0,0,50000,VA,PRO
26914,220,0.03,0.58,150,6000,18000,0,0,0,36000,0,0,0,0,60000,IGN,IAA
64410,50,0.13,1.14,175,36000,4000,0,0,0,0,0,0,0,0,40000,QMD,PHY
68823,50,0.07,0.65,26,2000,6000,0,0,0,12000,0,0,0,0,20000,VA,PRO
66073,440,0.04,1.25,41,18000,0,0,0,0,42000,0,0,0,0,60000,QMD,AAA
76476,50,0.03,0.5,220,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,PHY
31560,50,0.02,1.62,74,0,20000,0,0,0,20000,0,0,0,0,40000,VA,AAA
84972,170,0.06,1.77,52,0,32000,0,0,0,8000,0,0,0,0,40000,VA,PHY
29305,25,0.05,0.78,56,4000,16000,0,0,0,0,0,0,0,0,20000,VA,IAA
28619,50,0.05,1.08,81,4000,10000,0,0,0,6000,0,0,0,0,20000,VA,PRO
41913,140,0.03,0.76,5,0,24000,0,0,0,16000,0,0,0,0,40000,VA,IAA
48931,410,0.02,1.04,150,0,6000,0,0,0,54000,0,0,0,0,60000,QMD,AAA
67169,350,0.4,0.92,46,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
50133,50,0.02,0.36,68,0,20000,0,0,0,20000,0,0,0,0,40000,VA,PRO
74923,50,0.04,0.82,38,1000,3000,0,0,0,6000,0,0,0,0,10000,VA,IAA
73469,160,0.07,1.63,100,0,10500,0,0,0,19500,0,0,0,0,30000,QMD,PHY
45689,140,0.01,0.17,19,0,10000,0,0,0,40000,0,0,0,0,50000,IGN,AAA
68445,50,0.25,0.35,27,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
77722,91.25,0.23,0.36,84.6,0,6000,0,0,0,24000,0,0,0,0,30000,QMD,PHY
15736,62.7,0.09,0.06,11,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PHY
33454,50,0.05,0.85,93,10000,0,0,0,0,15000,0,0,0,0,25000,VA,PRO
13158,111,0.12,0.43,87.6,0,7500,0,0,0,21900,0,600,0,0,30000,QMD,PHY
39138,50,0.07,0.7,100,0,24000,0,0,0,16000,0,0,0,0,40000,QMD,PHY
31940,50,0.02,1.3,10,9000,3000,0,0,0,18000,0,0,0,0,30000,VA,IAA
64936,190,0.11,0.58,5,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
53248,50,0.03,1.59,11,0,18000,0,0,0,42000,0,0,0,0,60000,IGN,AAA
57341,100,0.02,0.03,12,0,2000,0,0,0,18000,0,0,0,0,20000,IGN,AAA
28435,610,0.08,1.08,15,3000,3000,0,0,0,24000,0,0,0,0,30000,VA,AAA
63625,50,0.07,0.59,75,0,21000,0,0,0,14000,0,0,0,0,35000,QMD,PHY
12254,4.8,0.43,0.57,7.15,6000,16000,0,0,0,18000,0,0,0,0,40000,QMD,PTS
46596,50,0.34,3.71,5,18000,12000,0,0,0,0,0,0,0,0,30000,QMD,PRO
82640,800,0.03,0.3,51,0,21000,0,0,0,9000,0,0,0,0,30000,IGN,IAA
31837,50,0.02,0.14,5,0,0,0,0,0,40000,0,0,0,0,40000,IGN,AAA
49669,50,0.01,0.79,78,0,15000,0,0,0,35000,0,0,0,0,50000,VA,AAA
55054,50,0.06,0.9,42,10500,17500,0,0,0,7000,0,0,0,0,35000,VA,PRO
37247,50,0.03,0.08,5,0,12000,0,0,0,48000,0,0,0,0,60000,IGN,AAA
61236,750,0.01,0.53,105,8000,0,0,0,4000,28000,0,0,0,0,40000,IGN,AAA
74898,400,0.05,0.24,20,0,0,0,0,6000,24000,0,0,0,0,30000,IGN,AAA
54583,50,0.05,0.47,160,0,12000,0,0,0,28000,0,0,0,0,40000,IGN,AAA
63772,50,0.1,1.1,180,0,16000,0,0,0,24000,0,0,0,0,40000,QMD,PHY
69855,50,0.1,0.72,43,3000,10500,0,0,0,1500,0,0,0,0,15000,VA,PRO
53827,50,0.07,1.8,19,9000,18000,0,0,0,3000,0,0,0,0,30000,VA,PRO
37953,4720,0.12,1.3,140,0,0,6000,0,6000,48000,0,0,0,0,60000,IGN,AAA
13324,16.3,0.05,0.15,23.6,0,3000,0,0,0,27000,0,0,0,0,30000,QMD,PHY
37035,50,0.08,0.3,17,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
84975,50,0.05,0.94,99,0,40000,0,0,0,10000,0,0,0,0,50000,VA,PHY
63644,50,0.09,1.07,63,0,21000,0,0,0,9000,0,0,0,0,30000,QMD,PHY
62838,110,0.78,2.59,43,28000,12000,0,0,0,0,0,0,0,0,40000,IGN,AAA
12191,2.4,0.17,0.35,8.95,7500,12000,0,0,0,9900,0,600,0,0,30000,QMD,PTS
14779,7.1,0.06,0.39,47.9,0,22750,1750,0,0,10500,0,0,0,0,35000,QMD,PHY
39130,50,0.1,0.6,45,0,24000,0,0,0,16000,0,0,0,0,40000,QMD,PHY
62852,50,0.34,2.94,5,0,50000,0,0,0,0,0,0,0,0,50000,VA,IAA
63754,50,0.12,1.02,115,0,24000,0,0,0,16000,0,0,0,0,40000,QMD,PHY
80552,474.11,0.01,0.31,16.08,7500,15000,0,0,0,127500,0,0,0,0,150000,QMD,UAL
30087,50,0.04,0.61,115,0,10000,0,0,0,10000,0,0,0,0,20000,QMD,AAA
82749,130,0.04,0.19,5,0,6000,0,0,0,24000,0,0,0,0,30000,QMD,PHY
16612,144.5,0.16,0.13,3.77,0,7500,0,0,0,22500,0,0,0,0,30000,QMD,PHY
46516,470,0.03,0.49,51,4000,16000,0,0,0,20000,0,0,0,0,40000,IGN,IAA
31936,50,0.02,0.95,15,6000,0,0,0,0,24000,0,0,0,0,30000,VA,IAA
53391,50,0.04,0.63,61,0,20000,0,0,0,30000,0,0,0,0,50000,QMD,PHY
66115,50,0.03,3.62,56,0,60000,0,0,0,0,0,0,0,0,60000,QMD,AAA
35481,2640,0.04,1.44,38,3000,0,0,0,7500,19500,0,0,0,0,30000,IGN,AAA
33876,50,0.02,0.69,165,2000,12000,0,0,0,6000,0,0,0,0,20000,QMD,PHY
83125,160,0.4,0.73,42,0,11280,0,0,0,26320,0,0,0,0,37600,QMD,PHY
16588,39.7,0.06,0.24,18.1,0,8750,0,0,0,16250,0,0,0,0,25000,QMD,PHY
36439,50,0.02,0.96,11,12000,18000,0,0,0,30000,0,0,0,0,60000,IGN,AAA
57966,110,0.23,0.68,42,0,18000,0,0,0,22000,0,0,0,0,40000,QMD,PHY
18057,5.9,0.01,0.04,3.96,0,3500,0,0,0,6500,0,0,0,0,10000,QMD,PHY
36553,620,0.08,1.03,185,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
49255,50,0.06,0.89,57,0,6000,0,0,3000,21000,0,0,0,0,30000,VA,IAA
18153,24.2,0.02,0.08,4.73,2750,11000,0,0,0,41250,0,0,0,0,55000,QMD,IAA
17916,28,0.07,0.08,5.3,0,2000,0,0,0,18000,0,0,0,0,20000,QMD,PHY
78115,123.1,0.05,0.03,4.11,0,0,0,0,0,10000,0,0,0,0,10000,QMD,PRO
35221,50,0.04,0.73,56,0,18000,0,0,0,42000,0,0,0,0,60000,QMD,PHY
67432,420,0.05,2.55,61,24000,0,0,0,0,36000,0,0,0,0,60000,IGN,AAA
31526,50,0.03,1.21,80,2000,10000,0,0,0,8000,0,0,0,0,20000,VA,IAA
18465,16.3,0.16,0.65,36.4,0,7000,0,0,0,27300,0,700,0,0,35000,QMD,PHY
15850,39.8,0.1,0.09,6.05,0,6000,0,0,0,24000,0,0,0,0,30000,HBX,PHY
29451,50,0.03,0.51,54,0,6000,0,0,0,24000,0,0,0,0,30000,IGN,AAA
15889,49.5,0.29,0.16,11.2,0,3000,0,0,0,17000,0,0,0,0,20000,QMD,PHY
46973,50,0.05,1.27,465,0,30000,0,0,0,20000,0,0,0,0,50000,IGN,IAA
54222,50,0.02,0.92,42,3500,6500,0,0,0,0,0,0,0,0,10000,VA,PRO
72655,50,0.01,0.99,83,2000,12000,0,0,0,6000,0,0,0,0,20000,IGN,IAA
39188,50,0.07,0.64,71,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
17491,13,0.05,0.05,2.56,0,2500,0,0,0,7500,0,0,0,0,10000,QMD,PRO
75944,170,0.05,1.49,32,10500,0,0,0,0,24500,0,0,0,0,35000,VA,AAA
23771,16.95,0.14,0.12,17,0,2500,0,0,0,22500,0,0,0,0,25000,QMD,UAL
47282,50,0.04,0.52,12,6000,8000,0,0,0,6000,0,0,0,0,20000,VA,AAA
30069,50,0.01,0.45,32,0,8000,0,0,0,32000,0,0,0,0,40000,QMD,AAA
16627,84.1,0.28,0.14,5.98,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
66081,500,0.03,0.85,30,15000,0,10000,0,0,25000,0,0,0,0,50000,QMD,AAA
15495,86,0.2,0.15,31.1,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
31886,370,0.02,0.83,85,0,0,0,9000,0,21000,0,0,0,0,30000,IGN,AAA
15818,8.5,0.28,0.95,35.5,0,21000,0,0,0,9000,0,0,0,0,30000,HBX,PHY
24187,80.5,0.05,0.11,14.8,0,2000,0,0,0,18000,0,0,0,0,20000,QMD,UAL
55716,50,0.03,0.07,15,0,4000,0,0,0,36000,0,0,0,0,40000,VA,PRO
76021,50,0.13,1.93,30,6000,18000,0,0,0,6000,0,0,0,0,30000,VA,IAA
23761,30,0.17,0.16,12.25,0,4500,0,0,0,25500,0,0,0,0,30000,QMD,PHY
69204,50,0.05,1.34,16,0,20000,0,0,0,20000,0,0,0,0,40000,VA,IAA
62862,50,0.04,2.07,39,0,40000,0,0,0,0,0,0,0,0,40000,QMD,PHY
30442,50,0.1,2.04,130,8000,8000,0,0,0,24000,0,0,0,0,40000,VA,IAA
62886,50,0.09,0.25,46,0,3200,0,0,0,12768,0,32,0,0,16000,BIGD,PHY
76008,110,0.05,1.13,26,0,10500,0,0,0,19500,0,0,0,0,30000,VA,IAA
59994,50,0.04,0.52,31,2000,8000,0,0,0,10000,0,0,0,0,20000,VA,PRO
29363,25,0.1,0.32,93,0,10000,0,0,0,0,0,0,0,0,10000,QMD,PHY
13942,157.5,0.03,0.11,14.55,0,4000,0,0,0,36000,0,0,0,0,40000,QMD,AAA
53392,110,0.07,0.52,71,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
51953,50,0.11,1.01,120,8000,20000,0,0,0,12000,0,0,0,0,40000,VA,PRO
33671,440,0.01,0.4,21,2000,2000,0,0,4000,12000,0,0,0,0,20000,IGN,AAA
78315,50.55,0.02,0.06,6.3,0,0,0,0,0,10000,0,0,0,0,10000,QMD,PHY
24861,471,0.08,0.88,24.5,0,6000,0,0,0,24000,0,0,0,0,30000,QMD,AAA
67454,150,0.05,2.3,40,0,8000,0,0,0,32000,0,0,0,0,40000,IGN,IAA
30415,50,0.08,3.09,53,8000,12000,0,0,0,20000,0,0,0,0,40000,VA,IAA
17841,125.5,0.06,0.43,31.5,4200,13800,0,0,0,42000,0,0,0,0,60000,HBX,IAA
17192,164,0.02,0.62,38.8,0,14000,0,0,0,35000,0,1000,0,0,50000,FLT,PHY
82635,50,0.04,1.3,25,0,18000,0,0,0,12000,0,0,0,0,30000,IGN,IAA
63736,50,0.13,1,135,0,24500,0,0,0,10500,0,0,0,0,35000,QMD,PHY
46204,50,0.04,0.97,150,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
45397,50,0.08,1.61,16,6000,6000,0,0,0,8000,0,0,0,0,20000,VA,PRO
32428,50,0.03,1.12,25,9000,12000,6000,0,0,3000,0,0,0,0,30000,VA,IAA
28427,50,0.02,1.4,10,5000,20000,0,0,0,25000,0,0,0,0,50000,VA,AAA
53444,570,0.64,0.57,125,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
46692,50,0.02,0.55,82,0,20000,0,0,0,20000,0,0,0,0,40000,VA,PRO
24901,284,0.04,0.15,8.15,0,6000,0,0,0,54000,0,0,0,0,60000,QMD,PHY
78496,119.5,0.01,0.04,9.31,0,6000,0,0,0,14000,0,0,0,0,20000,QMD,PHY
60840,50,0.01,0.48,14,6000,12000,0,0,0,2000,0,0,0,0,20000,VA,PRO
36505,430,0.09,0.85,73,0,20000,5000,0,0,25000,0,0,0,0,50000,QMD,AAA
17070,32.28,0.05,0.2,65.53,0,5000,0,0,0,15000,0,0,0,0,20000,QMD,PHY
57153,50,0.03,0.3,58,0,0,0,0,0,30000,0,0,0,0,30000,VA,AAA
47071,50,0.07,0.17,145,0,10000,0,0,0,40000,0,0,0,0,50000,QMD,PHY
15881,70.6,0.14,0.16,8.94,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PHY
48065,50,0.03,0.95,775,0,20000,0,0,0,20000,0,0,0,0,40000,IGN,AAA
40689,120,0.04,0.52,17,5000,0,0,0,0,0,0,0,0,0,5000,VA,PRO
57154,50,0.05,0.56,76,3000,3000,0,0,0,24000,0,0,0,0,30000,VA,AAA
85405,50,0.18,2.89,45,18000,0,2000,0,0,0,0,0,0,0,20000,VA,IAA
66207,110,0.01,0.6,51,4500,500,0,0,0,0,0,0,0,0,5000,VA,PRO
68757,480,0.91,3.59,24,30000,12000,6000,0,0,12000,0,0,0,0,60000,QMD,AAA
66035,50,0.07,2.72,35,0,48000,0,0,0,12000,0,0,0,0,60000,QMD,AAA
84974,180,0.11,1.83,40,0,45000,0,0,0,5000,0,0,0,0,50000,VA,PHY
57501,50,0.01,1.27,62,0,28000,0,0,0,12000,0,0,0,0,40000,VA,IAA
24328,109.5,0.1,0.67,17.8,0,7000,0,0,0,93000,0,0,0,0,100000,IGN,AAA
77526,539.45,0.04,0.05,13.49,0,0,0,0,0,5000,0,0,0,0,5000,QMD,PHY
34770,50,0.07,0.22,24,0,4000,0,0,0,36000,0,0,0,0,40000,QMD,AAA
33879,50,0.02,0.8,115,0,22500,0,0,0,2500,0,0,0,0,25000,QMD,PHY
24302,7.81,0.03,0.07,23.9,6000,9000,6000,0,0,39000,0,0,0,0,60000,IGN,AAA
79529,214.4,0.02,0.07,55.28,0,0,10000,0,0,0,0,0,0,0,10000,QMD,AAA
83692,110,0.05,0.72,115,0,10000,0,0,0,10000,0,0,0,0,20000,QMD,AAA
46593,50,0.49,4.87,11,28000,8000,0,0,0,4000,0,0,0,0,40000,QMD,PHY
78805,49.85,0.26,0.11,16.25,0,4000,0,0,0,36000,0,0,0,0,40000,QMD,PHY
79006,11.9,0.01,0.18,3.88,0,2400,1600,0,0,36000,0,0,0,0,40000,QMD,AAA
29856,50,0.05,1.33,17,0,24000,0,0,0,36000,0,0,0,0,60000,IGN,IAA
13919,231,0.02,0.28,94.6,0,12000,0,0,0,48000,0,0,0,0,60000,QMD,AAA
55461,50,0.06,1.04,78,0,35000,0,0,0,15000,0,0,0,0,50000,QMD,AAA
50067,50,0.02,1.36,30,0,28000,0,0,0,42000,0,0,0,0,70000,VA,AAA
67513,50,0.01,1.31,51,1000,8000,0,0,0,1000,0,0,0,0,10000,IGN,IAA
78314,53.75,0.01,0.06,6.18,0,0,0,0,0,10000,0,0,0,0,10000,QMD,PHY
77860,278.25,0.06,0.5,14.57,3500,3500,0,0,0,63000,0,0,0,0,70000,QMD,PHY
56866,50,0.13,1.58,82,0,16000,0,0,0,24000,0,0,0,0,40000,QMD,PHY
54352,50,0.03,0.95,165,0,14000,0,0,0,6000,0,0,0,0,20000,VA,PRO
28518,50,0.07,2.38,34,0,16000,0,0,0,24000,0,0,0,0,40000,VA,IAA
78333,54.85,0.06,0.05,3.73,0,500,0,0,0,9500,0,0,0,0,10000,QMD,PHY
55334,50,0.02,0.38,29,0,12000,0,0,0,48000,0,0,0,0,60000,IGN,PHY
29220,50,0.04,1.49,44,9000,12000,0,0,0,9000,0,0,0,0,30000,VA,IAA
31559,50,0.04,1.88,74,0,24000,0,0,0,16000,0,0,0,0,40000,VA,AAA
64447,50,0.09,0.82,41,2000,14000,0,0,0,4000,0,0,0,0,20000,QMD,PHY
46624,50,0.05,1.21,52,5000,10000,0,0,0,35000,0,0,0,0,50000,VA,IAA
83109,50,0.09,0.89,73,0,30000,0,0,0,20000,0,0,0,0,50000,QMD,PHY
79676,407.4,0.01,0.13,25,12000,4000,0,0,0,64000,0,0,0,0,80000,QMD,PRO
40850,270,0.12,0.73,93,0,18000,0,0,0,12000,0,0,0,0,30000,VA,PRO
61315,50,0.03,0.85,63,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,PHY
58552,50,0.02,0.02,5,0,0,0,0,0,20000,0,0,0,0,20000,HBX,PHY
42469,50,0.02,0.5,115,0,8000,0,0,0,2000,0,0,0,0,10000,VA,IAA
47999,50,0.05,2.18,28,6000,24000,0,0,0,30000,0,0,0,0,60000,FLT,IAA
57618,50,0.06,0.59,71,3000,6000,0,0,0,21000,0,0,0,0,30000,VA,AAA
36431,50,0.05,1.14,36,0,30000,0,0,0,20000,0,0,0,0,50000,QMD,AAA
69847,50,0.22,1.25,16,12000,6000,0,0,0,2000,0,0,0,0,20000,VA,PRO
40836,50,0.03,0.77,40,8000,8000,0,0,0,4000,0,0,0,0,20000,VA,PRO
33265,50,0.67,1.58,5,8000,4000,4000,0,0,24000,0,0,0,0,40000,QMD,AAA
32570,210,0.04,0.53,265,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,AAA
37634,50,0.27,0.88,320,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
30907,50,0.11,0.64,105,0,10000,0,0,0,10000,0,0,0,0,20000,IGN,PHY
12891,9.4,0.27,0.87,142,750,17500,0,0,0,6750,0,0,0,0,25000,QMD,PHY
55588,50,0.02,0.64,5,0,2000,0,0,0,18000,0,0,0,0,20000,IGN,AAA
79660,78.48,0.01,0.03,4.81,12000,4000,0,0,0,64000,0,0,0,0,80000,QMD,PRO
42448,50,0.06,0.93,140,3000,27000,0,0,0,0,0,0,0,0,30000,VA,IAA
31177,50,0.24,3.75,81,30000,20000,0,0,0,0,0,0,0,0,50000,VA,IAA
15839,9.8,0.35,0.88,26.6,0,26000,0,0,0,12400,0,1600,0,0,40000,HBX,PHY
68235,50,0.01,3.4,70,30000,0,0,0,0,20000,0,0,0,0,50000,VA,AAA
17409,9,0.09,0.15,7.25,0,4000,0,0,0,15600,0,400,0,0,20000,QMD,PHY
24142,14.75,0.02,0.11,6.66,0,2750,0,0,0,24750,0,0,0,0,27500,QMD,UAL
45735,410,0.02,1.02,39,8000,8000,0,0,4000,20000,0,0,0,0,40000,IGN,AAA
29336,195,0.03,0.2,275,0,8000,0,0,0,32000,0,0,0,0,40000,QMD,AAA
26930,50,0.02,0.67,170,0,20000,0,0,0,20000,0,0,0,0,40000,IGN,IAA
26917,50,0.1,0.74,78,5000,15000,0,0,0,30000,0,0,0,0,50000,IGN,IAA
82643,780,0.02,0.23,60,0,8000,0,0,0,12000,0,0,0,0,20000,IGN,IAA
24465,653,0.04,0.69,21.8,1500,4500,1500,0,0,142500,0,0,0,0,150000,QMD,AAA
55482,280,0.03,1.24,350,12000,28000,0,0,0,0,0,0,0,0,40000,QMD,AAA
30387,1780,0.1,0.86,220,8000,12000,0,0,0,20000,0,0,0,0,40000,VA,IAA
45000,50,0.15,0.48,64,0,8000,0,0,0,32000,0,0,0,0,40000,QMD,PHY
34213,50,0.16,2.78,97,30000,0,0,0,0,0,0,0,0,0,30000,VA,IAA
32455,50,0.03,1.62,39,9000,15000,3000,0,0,3000,0,0,0,0,30000,VA,IAA
64361,420,0.08,0.93,49,0,24000,0,0,0,6000,0,0,0,0,30000,QMD,PHY
53794,50,0.07,2.32,14,0,42000,0,0,0,18000,0,0,0,0,60000,VA,IAA
32515,50,0.05,1.15,370,0,8000,4000,0,0,8000,0,0,0,0,20000,VA,IAA
54205,50,0.03,1.11,71,0,36000,0,0,0,4000,0,0,0,0,40000,VA,IAA
69187,50,0.04,0.99,29,0,24000,0,0,0,16000,0,0,0,0,40000,QMD,PHY
28858,50,0.01,0.01,19,0,5000,0,0,0,45000,0,0,0,0,50000,IGN,AAA
