Sample.Number,X,Y,Z,Cu,Au,Mo,As,Cp,Py,TS,Alteration
62162,651705.96,4766639.42,193.57,1.035,-0.029,-0.057,0.12,1.538,-1.436,0.056,PHY
62162,651705.96,4766639.42,193.57,1.201,0.956,0.192,0.095,1.349,-1.246,0.045,PHY
62162,651705.96,4766639.42,193.57,1.177,0.778,0.611,0.469,1.628,-1.584,0.155,PHY
62162,651705.96,4766639.42,193.57,1.351,1.023,0.967,-0.297,1.365,-1.558,-0.069,PHY
62162,651705.96,4766639.42,193.57,1.17,0.15,0.204,-0.148,1.365,-1.56,-0.215,PHY
62162,651705.96,4766639.42,193.57,1.252,0.78,0.27,0.934,1.582,-1.34,0.059,PHY
62162,651705.96,4766639.42,193.57,1.118,0.26,0.183,0.264,1.516,-1.545,-0.031,PHY
62162,651705.96,4766639.42,193.57,1.304,1.473,1.146,0.079,1.504,-1.639,0.147,PHY
62162,651705.96,4766639.42,193.57,1.17,1.003,0.644,0.482,1.599,-1.615,0.16,PHY
62162,651705.96,4766639.42,193.57,1.288,1.339,0.568,0.491,1.396,-1.501,-0.05,PHY
62162,651705.96,4766639.42,193.57,1.063,0.683,0.066,-0.031,1.278,-1.685,-0.211,PHY
62162,651705.96,4766639.42,193.57,1.203,0.82,0.357,-0.091,1.286,-1.563,-0.181,PHY
62162,651705.96,4766639.42,193.57,1.225,0.678,0.205,0.401,1.46,-1.289,0.024,PHY
62162,651705.96,4766639.42,193.57,1.105,0.754,0.251,0.17,1.406,-1.622,-0.06,PHY
62162,651705.96,4766639.42,193.57,1.26,0.751,0.81,-0.155,1.471,-1.58,0.02,PHY
62162,651705.96,4766639.42,193.57,1.167,0.963,0.355,0.26,1.404,-1.552,-0.034,PHY
62162,651705.96,4766639.42,193.57,1.006,0.458,0.102,-0.081,1.348,-1.805,-0.184,PHY
62190,651678.17,4766650.71,146.28,-0.011,1.223,0.334,-0.58,0.966,-1.054,-0.306,PHY
62190,651678.17,4766650.71,146.28,-0.011,0.7,-0.053,-0.544,0.941,-0.868,-0.397,PHY
62190,651678.17,4766650.71,146.28,0.236,0.961,0.862,-0.235,1.256,-0.776,-0.082,PHY
62190,651678.17,4766650.71,146.28,0.182,0.636,0.654,-0.219,1.288,-0.737,-0.075,PHY
62190,651678.17,4766650.71,146.28,0.198,0.8,0.55,-0.263,1.203,-0.634,-0.099,PHY
62190,651678.17,4766650.71,146.28,0.194,1.221,0.496,0.048,1.13,-0.753,-0.209,PHY
62190,651678.17,4766650.71,146.28,0.051,0.793,0.334,0.028,1.182,-1.012,-0.276,PHY
62190,651678.17,4766650.71,146.28,0.12,1.29,0.211,0.299,1.082,-0.822,-0.296,PHY
62190,651678.17,4766650.71,146.28,-0.189,0.234,-0.166,-0.243,1.143,-1.178,-0.342,PHY
62190,651678.17,4766650.71,146.28,-0.226,0.602,-0.217,-0.588,0.985,-1.159,-0.355,PHY
62190,651678.17,4766650.71,146.28,0.261,0.925,0.732,-0.148,1.206,-0.724,-0.168,PHY
62190,651678.17,4766650.71,146.28,0.155,1.237,0.138,0.107,0.946,-0.845,-0.485,PHY
62190,651678.17,4766650.71,146.28,-0.04,0.626,0.083,-0.076,1.218,-0.839,-0.111,PHY
62190,651678.17,4766650.71,146.28,0.12,1.094,0.617,-0.34,1.086,-1.027,-0.299,PHY
62190,651678.17,4766650.71,146.28,0.164,0.333,0.354,-0.559,1.147,-0.624,-0.206,PHY
62190,651678.17,4766650.71,146.28,0.397,1.93,1.229,0.112,1.174,-0.782,-0.12,PHY
62190,651678.17,4766650.71,146.28,0.197,0.728,0.464,-0.39,1.07,-0.788,-0.342,PHY
62190,651678.17,4766650.71,146.28,-0.027,0.643,0.129,-0.458,1.073,-0.937,-0.274,PHY
62190,651678.17,4766650.71,146.28,0.064,0.628,0.415,-0.052,1.305,-0.817,-0.053,PHY
62190,651678.17,4766650.71,146.28,0.108,1.265,0.294,-0.386,0.955,-0.806,-0.311,PHY
62190,651678.17,4766650.71,146.28,0.156,0.893,0.276,-0.18,1.083,-0.675,-0.249,PHY
62190,651678.17,4766650.71,146.28,0.001,0.583,0.383,-0.665,1.098,-1.037,-0.275,PHY
62190,651678.17,4766650.71,146.28,0.112,1.154,0.331,-0.09,1.059,-0.865,-0.293,PHY
62190,651678.17,4766650.71,146.28,0.112,0.538,0.164,-0.27,1.118,-0.673,-0.245,PHY
62190,651678.17,4766650.71,146.28,0.109,0.75,0.314,-0.475,1.047,-0.811,-0.304,PHY
62190,651678.17,4766650.71,146.28,-0.043,0.27,-0.136,-0.14,1.203,-0.717,-0.152,PHY
62190,651678.17,4766650.71,146.28,0.254,1.034,0.483,-0.497,0.988,-0.617,-0.306,PHY
62190,651678.17,4766650.71,146.28,-0.075,0.528,0.207,-0.547,1.18,-0.918,-0.102,PHY
62190,651678.17,4766650.71,146.28,-0.096,0.666,-0.235,-0.323,0.978,-0.938,-0.384,PHY
62190,651678.17,4766650.71,146.28,0.121,1.132,0.705,-0.433,1.132,-0.95,-0.171,PHY
62190,651678.17,4766650.71,146.28,0.055,0.656,0.055,-0.117,1.127,-0.709,-0.216,PHY
62190,651678.17,4766650.71,146.28,0.242,1.528,0.837,0.192,1.144,-1.009,-0.29,PHY
62190,651678.17,4766650.71,146.28,0.05,0.883,0.722,-0.349,1.193,-1.216,-0.251,PHY
62190,651678.17,4766650.71,146.28,-0.152,0.04,-0.14,-1.136,1.009,-0.894,-0.272,PHY
62190,651678.17,4766650.71,146.28,0.106,0.742,0.436,-0.37,1.2,-0.695,-0.066,PHY
62190,651678.17,4766650.71,146.28,0.17,0.797,0.672,-0.73,1.115,-0.768,-0.163,PHY
62190,651678.17,4766650.71,146.28,0.096,1.628,0.577,-1.082,0.774,-0.988,-0.389,PHY
62190,651678.17,4766650.71,146.28,-0.081,0.578,-0.287,-0.693,0.916,-0.755,-0.335,PHY
62190,651678.17,4766650.71,146.28,0.102,0.763,0.75,-0.572,1.244,-0.885,-0.044,PHY
62190,651678.17,4766650.71,146.28,0.008,0.534,0.15,-0.561,1.115,-0.75,-0.159,PHY
62190,651678.17,4766650.71,146.28,0.198,1.073,0.168,-0.445,0.865,-0.653,-0.455,PHY
62190,651678.17,4766650.71,146.28,0.279,0.65,0.335,-0.064,1.082,-0.623,-0.39,PHY
62190,651678.17,4766650.71,146.28,0.086,1.322,0.421,-0.483,0.947,-0.968,-0.348,PHY
62190,651678.17,4766650.71,146.28,-0.163,-0.102,-0.12,-1.08,1.061,-0.943,-0.268,PHY
62190,651678.17,4766650.71,146.28,0.139,0.766,0.214,-0.291,1.09,-0.603,-0.204,PHY
62190,651678.17,4766650.71,146.28,0.083,0.676,0.636,-1.221,0.953,-1.068,-0.393,PHY
62190,651678.17,4766650.71,146.28,-0.013,0.983,0.192,-0.774,0.921,-0.956,-0.341,PHY
62190,651678.17,4766650.71,146.28,0.152,0.946,0.381,-0.052,1.124,-0.796,-0.261,PHY
62190,651678.17,4766650.71,146.28,0.286,1.148,0.635,-0.356,0.994,-0.769,-0.389,PHY
62190,651678.17,4766650.71,146.28,0.088,1.226,0.536,-1.136,0.819,-1.015,-0.428,PHY
62201,651667.01,4766655.28,127.89,0.03,0.828,0.625,-0.756,0.293,-0.643,-0.328,PHY
62201,651667.01,4766655.28,127.89,-0.081,0.954,0.327,-0.409,0.292,-0.724,-0.339,PHY
62201,651667.01,4766655.28,127.89,-0.124,0.695,0.305,-0.366,0.393,-0.736,-0.259,PHY
62201,651667.01,4766655.28,127.89,0.103,1.023,0.88,-0.216,0.459,-0.676,-0.23,PHY
62201,651667.01,4766655.28,127.89,-0.078,0.296,0.334,-0.442,0.481,-0.583,-0.184,PHY
62201,651667.01,4766655.28,127.89,0.028,0.274,0.649,-0.764,0.443,-0.598,-0.244,PHY
62201,651667.01,4766655.28,127.89,-0.083,0.625,0.62,-0.472,0.488,-0.792,-0.177,PHY
62201,651667.01,4766655.28,127.89,-0.158,-0.12,0.101,-0.972,0.353,-0.629,-0.322,PHY
62201,651667.01,4766655.28,127.89,-0.07,0.617,0.385,-0.375,0.406,-0.696,-0.274,PHY
62201,651667.01,4766655.28,127.89,-0.112,0.625,0.49,0.037,0.683,-0.576,0.095,PHY
62201,651667.01,4766655.28,127.89,0.303,0.795,1.065,-0.462,0.404,-0.449,-0.33,PHY
62201,651667.01,4766655.28,127.89,0.35,2.052,1.519,0.337,0.55,-0.518,-0.041,PHY
62201,651667.01,4766655.28,127.89,0.18,0.675,0.8,0.03,0.587,-0.392,-0.117,PHY
62201,651667.01,4766655.28,127.89,0.306,1.675,1.394,0.143,0.558,-0.503,-0.05,PHY
62201,651667.01,4766655.28,127.89,-0.207,0.411,0.317,-0.659,0.426,-0.842,-0.222,PHY
62201,651667.01,4766655.28,127.89,-0.03,0.466,0.239,-0.393,0.378,-0.511,-0.286,PHY
62201,651667.01,4766655.28,127.89,0.149,0.882,0.917,-0.032,0.611,-0.435,-0.019,PHY
62201,651667.01,4766655.28,127.89,0.053,0.847,0.873,-0.469,0.45,-0.739,-0.232,PHY
62201,651667.01,4766655.28,127.89,-0.105,0.323,0.205,0.034,0.555,-0.626,-0.182,PHY
62201,651667.01,4766655.28,127.89,0.213,0.849,1.39,0.181,0.816,-0.589,0.094,PHY
62201,651667.01,4766655.28,127.89,-0.133,0.695,0.34,-0.012,0.547,-0.685,-0.097,PHY
62201,651667.01,4766655.28,127.89,0.088,0.985,0.704,-0.52,0.342,-0.559,-0.27,PHY
62201,651667.01,4766655.28,127.89,0.04,0.893,0.616,-0.46,0.352,-0.64,-0.3,PHY
62201,651667.01,4766655.28,127.89,-0.006,0.261,0.715,0.049,0.803,-0.497,0.131,PHY
62201,651667.01,4766655.28,127.89,-0.185,-0.355,0.112,-0.472,0.589,-0.625,-0.153,PHY
62201,651667.01,4766655.28,127.89,-0.004,0.491,0.437,-0.041,0.559,-0.514,-0.129,PHY
62201,651667.01,4766655.28,127.89,0.146,0.77,0.918,-0.173,0.594,-0.441,-0.041,PHY
62201,651667.01,4766655.28,127.89,-0.016,0.757,0.862,-0.644,0.46,-0.816,-0.196,PHY
62201,651667.01,4766655.28,127.89,-0.244,-0.02,0.177,-0.378,0.589,-0.779,-0.121,PHY
62201,651667.01,4766655.28,127.89,0.071,0.592,0.647,-0.077,0.599,-0.423,-0.045,PHY
62201,651667.01,4766655.28,127.89,-0.095,0.452,0.547,-0.571,0.484,-0.749,-0.178,PHY
62201,651667.01,4766655.28,127.89,0.059,0.792,0.431,-0.22,0.366,-0.515,-0.313,PHY
62201,651667.01,4766655.28,127.89,0.161,0.785,1.126,-0.091,0.655,-0.595,-0.052,PHY
62201,651667.01,4766655.28,127.89,-0.17,0.709,0.349,-0.482,0.46,-0.674,-0.082,PHY
62201,651667.01,4766655.28,127.89,-0.152,0.386,0.491,-0.391,0.576,-0.77,-0.084,PHY
62201,651667.01,4766655.28,127.89,-0.049,-0.04,0.781,-0.367,0.726,-0.759,-0.056,PHY
62201,651667.01,4766655.28,127.89,0.137,1.014,0.426,-0.256,0.278,-0.36,-0.344,PHY
62201,651667.01,4766655.28,127.89,0.152,0.766,0.862,-0.012,0.606,-0.434,-0.06,PHY
62201,651667.01,4766655.28,127.89,0.234,0.801,1.079,-0.608,0.422,-0.513,-0.26,PHY
62201,651667.01,4766655.28,127.89,0.168,0.857,0.909,-0.352,0.431,-0.592,-0.284,PHY
62201,651667.01,4766655.28,127.89,-0.007,0.407,0.235,-0.008,0.484,-0.489,-0.246,PHY
62201,651667.01,4766655.28,127.89,0.132,1.235,0.526,0.112,0.392,-0.387,-0.221,PHY
62201,651667.01,4766655.28,127.89,0.075,0.441,0.565,-0.505,0.399,-0.556,-0.326,PHY
62201,651667.01,4766655.28,127.89,-0.071,-0.607,-0.016,-0.685,0.473,-0.384,-0.289,PHY
62201,651667.01,4766655.28,127.89,-0.088,0.467,0.655,-0.948,0.422,-0.754,-0.184,PHY
62201,651667.01,4766655.28,127.89,0.094,0.607,0.98,-0.451,0.568,-0.625,-0.111,PHY
62201,651667.01,4766655.28,127.89,0.066,0.786,0.703,-0.219,0.492,-0.573,-0.176,PHY
62201,651667.01,4766655.28,127.89,-0.044,0.683,0.395,0.056,0.562,-0.529,-0.078,PHY
62201,651667.01,4766655.28,127.89,-0.127,0.964,-0.024,0.501,0.418,-0.704,-0.326,PHY
62201,651667.01,4766655.28,127.89,0.075,0.498,0.656,-0.769,0.383,-0.503,-0.253,PHY
62231,651635.97,4766668.3,78.22,-1.608,-0.199,0.169,0.446,-1.241,-1.753,-2.271,PHY
62231,651635.97,4766668.3,78.22,-1.252,-0.093,-1.228,-0.181,-1.184,-1.642,-2.3,PHY
62231,651635.97,4766668.3,78.22,-0.436,0.704,-0.387,-0.863,-1.053,-1.563,-2.222,PHY
62231,651635.97,4766668.3,78.22,-1.174,-1.274,0.004,-0.021,-1.295,-1.5,-2.436,PHY
62231,651635.97,4766668.3,78.22,-0.4,-0.528,0.027,1.045,-1.201,-1.592,-2.333,PHY
62231,651635.97,4766668.3,78.22,0.566,0.266,0.242,-0.119,-1.106,-1.491,-2.093,PHY
62231,651635.97,4766668.3,78.22,-0.935,-0.317,-1.029,-0.274,-1.484,-1.972,-2.493,PHY
62231,651635.97,4766668.3,78.22,-1.121,0.154,-0.576,-0.927,-0.995,-1.478,-2.198,PHY
62231,651635.97,4766668.3,78.22,-0.23,-0.187,-0.571,0.734,-1.049,-1.634,-2.041,PHY
62231,651635.97,4766668.3,78.22,-0.176,-0.487,0.373,0.381,-1.16,-1.483,-2.215,PHY
62231,651635.97,4766668.3,78.22,-1.118,-0.709,-0.875,0.205,-1.045,-1.636,-1.999,PHY
62231,651635.97,4766668.3,78.22,0.117,0.59,0.484,0.112,-1.09,-1.589,-2.099,PHY
62231,651635.97,4766668.3,78.22,-0.782,-0.175,-1.789,-1.618,-1.019,-1.441,-2.094,PHY
62231,651635.97,4766668.3,78.22,-0.938,-0.45,-0.217,-0.23,-1.312,-1.651,-2.325,PHY
62231,651635.97,4766668.3,78.22,-0.309,-0.57,0.109,0.652,-1.288,-1.781,-2.428,PHY
62231,651635.97,4766668.3,78.22,-0.98,-0.096,-0.369,-0.041,-1.053,-1.42,-2.188,PHY
62231,651635.97,4766668.3,78.22,-0.179,-0.702,1.24,0.693,-1.134,-1.744,-2.194,PHY
62231,651635.97,4766668.3,78.22,0.099,0.701,-1.011,-0.472,-1.133,-1.303,-2.186,PHY
62231,651635.97,4766668.3,78.22,-0.902,-0.353,1.012,0.327,-1.281,-1.354,-2.177,PHY
62231,651635.97,4766668.3,78.22,-0.5,0.025,-0.079,0.196,-1.032,-1.487,-2.115,PHY
62231,651635.97,4766668.3,78.22,-1.555,-0.519,0.044,-0.752,-1.26,-1.408,-2.316,PHY
62231,651635.97,4766668.3,78.22,-2.05,-1.546,0.961,-1.551,-1.023,-1.737,-2.181,PHY
62231,651635.97,4766668.3,78.22,-1.577,-0.652,-2.135,-1.611,-0.967,-1.134,-2.059,PHY
62231,651635.97,4766668.3,78.22,-0.843,-0.826,-0.204,-0.186,-1.235,-1.477,-2.297,PHY
62231,651635.97,4766668.3,78.22,1.148,0.128,0.32,1.184,-1.011,-1.412,-2.126,PHY
62231,651635.97,4766668.3,78.22,-0.052,-0.299,0.843,-0.079,-0.891,-1.226,-2.017,PHY
62231,651635.97,4766668.3,78.22,-1.247,0.458,-0.347,0.002,-1.29,-1.68,-2.304,PHY
62231,651635.97,4766668.3,78.22,-0.69,-0.003,-1.019,-0.243,-0.955,-1.607,-2.038,PHY
62231,651635.97,4766668.3,78.22,-1.567,-0.075,-1.495,-0.109,-1.125,-1.534,-2.177,PHY
62231,651635.97,4766668.3,78.22,-0.526,-0.596,0.186,0.926,-1.379,-1.671,-2.346,PHY
62231,651635.97,4766668.3,78.22,-0.316,0.312,0.413,-0.019,-1.045,-1.261,-2.149,PHY
62231,651635.97,4766668.3,78.22,-0.594,-0.256,0.251,-0.271,-1.05,-1.475,-2.152,PHY
62231,651635.97,4766668.3,78.22,-0.828,0.063,0.321,-1.328,-1.218,-1.768,-2.309,PHY
62231,651635.97,4766668.3,78.22,-0.572,0.358,-0.079,0.016,-1.165,-1.554,-2.303,PHY
62231,651635.97,4766668.3,78.22,-0.291,0.024,0.09,-0.259,-1.188,-1.437,-2.225,PHY
62231,651635.97,4766668.3,78.22,-0.751,-0.175,-0.419,-0.358,-1.129,-1.62,-2.183,PHY
62231,651635.97,4766668.3,78.22,-0.287,-0.214,2.023,-0.148,-0.913,-1.706,-2.058,PHY
62231,651635.97,4766668.3,78.22,-0.594,-0.351,0.707,-0.518,-1.17,-1.645,-2.228,PHY
62231,651635.97,4766668.3,78.22,0.237,-0.547,0.726,0.464,-1.052,-1.475,-2.183,PHY
62231,651635.97,4766668.3,78.22,0.219,1.181,0.911,-0.628,-0.952,-1.523,-2.044,PHY
62231,651635.97,4766668.3,78.22,-0.336,0.032,-0.414,-0.451,-1.465,-1.368,-2.455,PHY
62231,651635.97,4766668.3,78.22,-1.119,-1.286,-0.065,0.781,-0.829,-1.517,-2.095,PHY
62231,651635.97,4766668.3,78.22,0.315,0.385,-0.156,-0.312,-0.84,-1.512,-2.115,PHY
62231,651635.97,4766668.3,78.22,-0.53,0.979,-1.271,-0.605,-0.971,-1.517,-2.162,PHY
62231,651635.97,4766668.3,78.22,-0.331,0.108,-1.845,-0.402,-1.194,-1.47,-2.252,PHY
62231,651635.97,4766668.3,78.22,-0.846,-0.291,0.201,-0.438,-1.04,-1.481,-2.146,PHY
62231,651635.97,4766668.3,78.22,-0.777,-0.144,0.492,0.27,-1.326,-1.528,-2.433,PHY
62231,651635.97,4766668.3,78.22,-0.685,-1.933,-0.976,-0.184,-1.182,-1.57,-2.211,PHY
62231,651635.97,4766668.3,78.22,-0.577,-0.342,-0.829,-0.557,-1.239,-1.621,-2.236,PHY
62231,651635.97,4766668.3,78.22,-1.751,-0.594,-1.065,0.284,-1.127,-1.14,-2.132,PHY
62232,651634.92,4766668.77,76.58,-1.531,-0.19,-0.34,0.195,-1.564,-1.982,-2.703,PHY
62232,651634.92,4766668.77,76.58,-1.302,-0.408,-1.712,-0.267,-1.52,-1.915,-2.655,PHY
62232,651634.92,4766668.77,76.58,-0.62,0.639,-0.408,-0.541,-1.51,-2.015,-2.626,PHY
62232,651634.92,4766668.77,76.58,-0.846,-1.913,0.257,-0.048,-1.539,-1.719,-2.557,PHY
62232,651634.92,4766668.77,76.58,-0.808,-0.434,0.715,1.576,-1.633,-1.855,-2.782,PHY
62232,651634.92,4766668.77,76.58,0.156,-0.299,-0.422,0.011,-1.14,-1.584,-2.242,PHY
62232,651634.92,4766668.77,76.58,-1.295,-0.493,-0.832,-0.206,-1.803,-1.835,-2.791,PHY
62232,651634.92,4766668.77,76.58,-1.363,-0.328,-0.413,-0.952,-1.358,-1.595,-2.447,PHY
62232,651634.92,4766668.77,76.58,-0.536,-0.29,-1.106,0.589,-1.424,-1.726,-2.49,PHY
62232,651634.92,4766668.77,76.58,-0.239,-0.076,0.162,0.766,-1.452,-2.103,-2.416,PHY
62232,651634.92,4766668.77,76.58,-1.229,-0.367,-0.991,0.333,-1.643,-1.896,-2.602,PHY
62232,651634.92,4766668.77,76.58,0.25,0.732,1.028,0.061,-1.504,-1.816,-2.565,PHY
62232,651634.92,4766668.77,76.58,-0.712,-0.275,-2.372,-1.318,-1.441,-1.878,-2.607,PHY
62232,651634.92,4766668.77,76.58,-0.817,-0.374,-0.279,-0.287,-1.509,-1.793,-2.532,PHY
62232,651634.92,4766668.77,76.58,-0.643,-1.403,0.522,0.818,-1.433,-1.902,-2.585,PHY
62232,651634.92,4766668.77,76.58,-1.165,0.033,-0.769,-0.06,-1.148,-1.632,-2.221,PHY
62232,651634.92,4766668.77,76.58,-0.625,-0.942,0.731,0.57,-1.425,-1.758,-2.587,PHY
62232,651634.92,4766668.77,76.58,0.029,-0.026,-0.203,-0.307,-1.429,-1.624,-2.471,PHY
62232,651634.92,4766668.77,76.58,-0.518,0.008,0.982,-0.004,-1.416,-1.725,-2.568,PHY
62232,651634.92,4766668.77,76.58,-0.758,-0.416,0.033,0.382,-1.59,-1.878,-2.747,PHY
62232,651634.92,4766668.77,76.58,-1.579,-0.488,-0.003,-0.732,-1.571,-1.774,-2.605,PHY
62232,651634.92,4766668.77,76.58,-2.214,-1.685,0.003,-1.557,-1.435,-1.691,-2.444,PHY
62232,651634.92,4766668.77,76.58,-1.181,-0.079,-1.506,-1.13,-1.27,-1.524,-2.455,PHY
62232,651634.92,4766668.77,76.58,-1.15,-0.664,-0.478,-0.161,-1.39,-1.683,-2.557,PHY
62232,651634.92,4766668.77,76.58,1.068,0.599,0.483,1.092,-1.156,-1.736,-2.418,PHY
62232,651634.92,4766668.77,76.58,-0.222,-0.842,0.119,-0.178,-1.285,-1.558,-2.276,PHY
62232,651634.92,4766668.77,76.58,-1.296,0.155,0.082,-0.37,-1.492,-2.086,-2.533,PHY
62232,651634.92,4766668.77,76.58,-0.807,-0.363,-0.872,0.181,-1.493,-1.906,-2.611,PHY
62232,651634.92,4766668.77,76.58,-1.775,-0.475,-1.388,-0.009,-1.335,-1.935,-2.473,PHY
62232,651634.92,4766668.77,76.58,-0.702,-1.554,0.188,1.133,-1.59,-1.726,-2.643,PHY
62232,651634.92,4766668.77,76.58,-0.411,0.217,0.269,-0.079,-1.352,-1.716,-2.525,PHY
62232,651634.92,4766668.77,76.58,-0.887,-0.153,0.222,-0.336,-1.382,-1.698,-2.472,PHY
62232,651634.92,4766668.77,76.58,-0.931,0.273,-0.008,-0.87,-1.636,-1.63,-2.677,PHY
62232,651634.92,4766668.77,76.58,-0.878,0.308,0.177,0.031,-1.286,-1.809,-2.48,PHY
62232,651634.92,4766668.77,76.58,-0.542,-0.23,-0.068,-0.513,-1.388,-1.645,-2.451,PHY
62232,651634.92,4766668.77,76.58,-0.504,0.361,-0.583,-0.287,-1.219,-1.767,-2.459,PHY
62232,651634.92,4766668.77,76.58,-0.42,-0.513,1.806,-0.247,-1.22,-1.83,-2.32,PHY
62232,651634.92,4766668.77,76.58,-0.415,-0.391,0.555,-0.677,-1.137,-1.535,-2.176,PHY
62232,651634.92,4766668.77,76.58,0.332,-0.32,0.363,0.193,-1.356,-1.811,-2.414,PHY
62232,651634.92,4766668.77,76.58,0.145,0.758,0.364,-1.183,-1.833,-1.928,-2.865,PHY
62232,651634.92,4766668.77,76.58,-0.078,0.097,-0.269,-0.339,-1.698,-1.895,-2.8,PHY
62232,651634.92,4766668.77,76.58,-1.448,-1.567,-0.352,0.824,-1.413,-1.466,-2.428,PHY
62232,651634.92,4766668.77,76.58,-0.124,0.116,-0.211,0.082,-1.373,-1.969,-2.476,PHY
62232,651634.92,4766668.77,76.58,-0.523,0.561,-1.517,-0.793,-1.599,-1.84,-2.64,PHY
62232,651634.92,4766668.77,76.58,-0.497,-0.067,-2.009,-0.813,-1.409,-1.884,-2.661,PHY
62232,651634.92,4766668.77,76.58,-0.532,-0.186,0.733,-0.351,-1.541,-1.676,-2.588,PHY
62232,651634.92,4766668.77,76.58,-0.779,0.3,0.536,-0.063,-1.386,-1.66,-2.555,PHY
62232,651634.92,4766668.77,76.58,-0.451,-1.613,-0.747,-0.032,-1.269,-1.917,-2.413,PHY
62232,651634.92,4766668.77,76.58,-0.368,-0.544,-0.811,-0.239,-1.529,-1.617,-2.606,PHY
62232,651634.92,4766668.77,76.58,-1.456,0.299,-1.299,0.131,-1.369,-1.548,-2.478,PHY
62277,651586.83,4766690.4,3.65,0.531,0.738,0.524,-0.561,1.463,-1.126,-0.023,PHY
62277,651586.83,4766690.4,3.65,0.667,1.845,0.441,0.523,1.415,-0.946,-0.037,PHY
62277,651586.83,4766690.4,3.65,0.61,1.642,0.754,-0.528,1.281,-1.224,-0.137,PHY
62277,651586.83,4766690.4,3.65,0.633,0.613,0.319,-0.689,1.296,-0.932,-0.228,PHY
62277,651586.83,4766690.4,3.65,0.463,0.66,0.238,-0.503,1.361,-1.249,-0.209,PHY
62277,651586.83,4766690.4,3.65,0.553,0.753,0.561,-0.291,1.54,-1.115,0.018,PHY
62277,651586.83,4766690.4,3.65,0.583,0.506,0.371,-0.181,1.519,-1.021,-0.074,PHY
62277,651586.83,4766690.4,3.65,0.522,1.406,0.354,-0.884,1.126,-1.154,-0.244,PHY
62277,651586.83,4766690.4,3.65,0.69,0.852,0.556,-0.215,1.435,-0.981,-0.137,PHY
62277,651586.83,4766690.4,3.65,0.711,0.965,0.772,-0.679,1.355,-1.027,-0.151,PHY
62277,651586.83,4766690.4,3.65,0.563,1.134,0.281,-0.938,1.12,-1.056,-0.291,PHY
62277,651586.83,4766690.4,3.65,0.715,1.396,0.399,0.034,1.273,-0.981,-0.286,PHY
62277,651586.83,4766690.4,3.65,0.493,1.385,0.556,-0.297,1.384,-1.323,-0.087,PHY
62277,651586.83,4766690.4,3.65,0.604,1.724,0.176,0.103,1.159,-1.139,-0.374,PHY
62277,651586.83,4766690.4,3.65,0.367,0.719,-0.402,-0.67,1.031,-1.275,-0.557,PHY
62277,651586.83,4766690.4,3.65,0.553,0.84,0.39,-0.42,1.345,-1.212,-0.241,PHY
62277,651586.83,4766690.4,3.65,0.594,0.926,0.167,-0.243,1.327,-0.908,-0.166,PHY
62277,651586.83,4766690.4,3.65,0.61,1.152,0.573,-0.595,1.28,-1.178,-0.23,PHY
62277,651586.83,4766690.4,3.65,0.619,1.257,0.542,-0.028,1.448,-1.051,-0.044,PHY
62277,651586.83,4766690.4,3.65,0.648,1.181,0.784,-0.36,1.422,-1.176,-0.104,PHY
62277,651586.83,4766690.4,3.65,0.497,1.639,0.574,-0.553,1.205,-1.461,-0.275,PHY
62277,651586.83,4766690.4,3.65,0.795,1.385,0.637,0.077,1.389,-0.843,-0.127,PHY
62277,651586.83,4766690.4,3.65,0.698,1.275,0.451,-0.269,1.219,-1.08,-0.36,PHY
62277,651586.83,4766690.4,3.65,0.608,0.705,0.177,-0.34,1.295,-1.009,-0.3,PHY
62277,651586.83,4766690.4,3.65,0.475,1.259,0.169,-0.016,1.28,-1.352,-0.323,PHY
62277,651586.83,4766690.4,3.65,0.517,1.001,0.393,-0.12,1.449,-1.197,-0.093,PHY
62277,651586.83,4766690.4,3.65,0.608,0.986,0.744,-0.688,1.418,-1.107,-0.032,PHY
62277,651586.83,4766690.4,3.65,0.508,1.445,0.629,-0.988,1.238,-1.213,-0.078,PHY
62277,651586.83,4766690.4,3.65,0.512,0.863,0.186,-1.237,1.062,-1.132,-0.378,PHY
62277,651586.83,4766690.4,3.65,0.672,1.22,0.58,-0.31,1.312,-1.105,-0.235,PHY
62277,651586.83,4766690.4,3.65,0.665,1.302,0.681,-0.728,1.238,-1.107,-0.22,PHY
62277,651586.83,4766690.4,3.65,0.492,1.19,-0.062,-0.415,1.1,-1.168,-0.424,PHY
62277,651586.83,4766690.4,3.65,0.777,1.64,0.752,0.351,1.423,-1.036,-0.152,PHY
62277,651586.83,4766690.4,3.65,0.669,0.894,0.221,-0.091,1.34,-0.87,-0.219,PHY
62277,651586.83,4766690.4,3.65,0.587,1.168,0.395,-0.541,1.195,-1.233,-0.363,PHY
62277,651586.83,4766690.4,3.65,0.209,1.277,-0.396,-0.993,0.92,-1.478,-0.488,PHY
62277,651586.83,4766690.4,3.65,0.3,1.096,-0.222,-0.492,1.137,-1.39,-0.365,PHY
62277,651586.83,4766690.4,3.65,0.364,0.901,0.15,-0.629,1.302,-1.33,-0.175,PHY
62277,651586.83,4766690.4,3.65,0.537,0.505,0.338,-0.809,1.327,-1.124,-0.217,PHY
62277,651586.83,4766690.4,3.65,0.476,1.171,0.4,-0.569,1.24,-1.423,-0.314,PHY
